OCC,OSLIC,OAbbreviation,OSort,OSLC Type,DCC,DSLIC,DAbbreviation,DSort,DSLIC Type,Volume
CC,SLIC,Abbrev,Sort,Type,CC,SLIC,Abbrev,Sort,Type,Volume
US,6711,6711,CTR,US,6729,WICKS,T,HUB,28267,
US,6729,WICKS,T,HUB,US,7319,OKLOK,N,HUB,5451
US,7319,OKLOK,N,HUB,US,3229,JACFL,T,HUB,5234
US,6729,WICKS,T,HUB,US,6629,LENKS,N,HUB,10660
US,6729,WICKS,T,HUB,US,6059,CCHIL,N,HUB,3046
US,7319,OKLOK,N,HUB,US,3849,OAKTN,T,HUB,6462
US,7319,OKLOK,N,HUB,US,3929,JACMS,N,HUB,1928
US,6729,WICKS,T,HUB,US,5719,SIOSD,D,HUB,251
US,6729,WICKS,T,HUB,US,8029,DENCO,T,HUB,3450
US,6729,WICKS,T,HUB,US,6749,SALKS,N,HUB,1503
US,6729,WICKS,T,HUB,US,6729,WICKS,P,HUB,833
US,7319,OKLOK,N,HUB,US,7019,NORLA,N,HUB,1718
US,6729,WICKS,T,HUB,US,7599,INDTX,S,HUB,3073
US,7069,LAKLA,N,HUB,US,7080,BAKLA,P,CTR,917
US,7599,INDTX,S,HUB,US,7599,INDTX,D,HUB,5374
US,7319,OKLOK,N,HUB,US,7229,LITAR,N,HUB,2838
US,7599,INDTX,S,HUB,US,7519,MESTX,P,HUB,541
US,7599,INDTX,S,HUB,US,7529,DALTX,P,HUB,975
US,7319,OKLOK,N,HUB,US,9029,GVICA,T,HUB,6752
US,6740,6740,CTR,US,6749,SALKS,T,HUB,4221,
US,6749,SALKS,N,HUB,US,6309,EARMO,N,HUB,4616
US,6749,SALKS,T,HUB,US,6629,LENKS,N,HUB,2981
US,6749,SALKS,N,HUB,US,6629,LENKS,P,HUB,187
US,7319,OKLOK,T,HUB,US,7599,INDTX,S,HUB,4437
US,7319,OKLOK,T,HUB,US,7639,WFATX,N,HUB,240
US,7639,WFATX,N,HUB,US,7639,WFATX,P,HUB,221
US,6748,6748,CPU,US,6749,SALKS,T,HUB,2368,
US,6750,GBEKS,CTR,US,6750,GBEKS,L,CTR,1684,
US,6750,GBEKS,L,CTR,US,6749,SALKS,N,HUB,1672
US,6749,SALKS,N,HUB,US,6629,LENKS,D,HUB,1881
US,6750,GBEKS,L,CTR,US,6750,GBEKS,P,CTR,12
US,7639,WFATX,N,HUB,US,7631,VERTX,P,CTR,51
US,7319,OKLOK,N,HUB,US,7709,HOUTX,D,HUB,2328
US,6751,HUTKS,CTR,US,6751,HUTKS,L,CTR,2896,
US,6751,HUTKS,L,CTR,US,6749,SALKS,N,HUB,538
US,6760,HASKS,CTR,US,6760,HASKS,L,CTR,2085,
US,6760,HASKS,L,CTR,US,6749,SALKS,N,HUB,2067
US,6760,HASKS,L,CTR,US,6760,HASKS,P,CTR,18
US,6770,CBYKS,CTR,US,6770,CBYKS,L,CTR,1030,
US,6770,CBYKS,L,CTR,US,6749,SALKS,N,HUB,1024
US,6770,CBYKS,L,CTR,US,6770,CBYKS,P,CTR,6
US,6780,DODKS,CTR,US,6780,DODKS,L,CTR,1970,
US,6780,DODKS,L,CTR,US,6749,SALKS,N,HUB,1957
US,6780,DODKS,L,CTR,US,6780,DODKS,P,CTR,13
US,6781,GARKS,CTR,US,6781,GARKS,L,CTR,2304,
US,6781,GARKS,L,CTR,US,6749,SALKS,N,HUB,2264
US,6781,GARKS,L,CTR,US,6781,GARKS,P,CTR,40
US,6808,ORINE,CSL,US,6808,ORINE,L,CSL,2980,
US,6808,ORINE,L,CSL,US,6059,CCHIL,T,HUB,1065
US,6808,ORINE,L,CSL,US,6819,OMANE,N,HUB,897
US,6808,ORINE,L,CSL,US,7519,MESTX,D,HUB,352
US,7519,MESTX,N,HUB,US,3609,MONAL,N,HUB,4577
US,6819,OMANE,N,HUB,US,4629,I81IN,T,HUB,1056
US,6808,ORINE,L,CSL,US,8459,LKEUT,T,HUB,666
US,6819,OMANE,N,HUB,US,7229,LITAR,T,HUB,531
US,6810,6810,CTR,US,6819,OMANE,T,HUB,45105,
US,681OT,681OT,CPU,US,6819,OMANE,N,HUB,814,
US,6830,BEANE,CTR,US,6830,BEANE,L,CTR,3061,
US,6830,BEANE,L,CTR,US,6819,OMANE,N,HUB,2575
US,6830,BEANE,L,CTR,US,6749,SALKS,N,HUB,539
US,6830,BEANE,L,CTR,US,6830,BEANE,P,CTR,6
US,6830,BEANE,L,CTR,US,6900,MCONE,P,CTR,4
US,6830,BEANE,L,CTR,US,6919,NPLNE,P,HUB,4
US,6834,OMSNE,CSL,US,6834,OMSNE,L,CSL,12746,
US,6834,OMSNE,L,CSL,US,0189,CHEMA,D,HUB,647
US,6834,OMSNE,L,CSL,US,1909,WILPA,T,HUB,2129
US,6834,OMSNE,L,CSL,US,4369,TOLOH,T,HUB,235
US,6834,OMSNE,L,CSL,US,6059,CCHIL,D,HUB,2481
US,6834,OMSNE,L,CSL,US,6819,OMANE,T,HUB,2635
US,6834,OMSNE,L,CSL,US,2749,GRENC,D,HUB,628
US,6834,OMSNE,L,CSL,US,3009,PLEGA,T,HUB,766
US,6834,OMSNE,L,CSL,US,3289,ORLFL,T,HUB,866
US,6834,OMSNE,L,CSL,US,8459,LKEUT,T,HUB,1158
US,6834,OMSNE,L,CSL,US,7519,MESTX,T,HUB,848
US,6834,OMSNE,L,CSL,US,9539,LAHCA,T,HUB,353
US,6837,6837,DSH,US,6819,OMANE,N,HUB,1179,
US,6838,6838,CPU,US,6881,KEANE,L,CTR,1288,
US,6881,KEANE,L,CTR,US,6819,OMANE,N,HUB,4751
US,6881,KEANE,L,CTR,US,8029,DENCO,T,HUB,1321
US,6881,KEANE,L,CTR,US,6749,SALKS,N,HUB,331
US,6881,KEANE,L,CTR,US,6881,KEANE,P,CTR,26
US,6881,KEANE,L,CTR,US,6919,NPLNE,N,HUB,82
US,6842,AUBNE,CTR,US,6842,AUBNE,L,CTR,1428,
US,6842,AUBNE,L,CTR,US,6819,OMANE,N,HUB,1351
US,6842,AUBNE,L,CTR,US,6830,BEANE,L,CTR,67
US,6842,AUBNE,L,CTR,US,6842,AUBNE,P,CTR,10
US,6848,6848,CPU,US,6819,OMANE,N,HUB,945,
US,6850,LINNE,CTR,US,6850,LINNE,L,CTR,8404,
US,6850,LINNE,L,CTR,US,6819,OMANE,N,HUB,17852
US,6850,LINNE,L,CTR,US,6749,SALKS,N,HUB,1580
US,6850,LINNE,L,CTR,US,6850,LINNE,P,CTR,373
US,6850,LINNE,L,CTR,US,6900,MCONE,P,CTR,45
US,6850,LINNE,L,CTR,US,6919,NPLNE,P,HUB,74
US,6858,6858,CPU,US,6850,LINNE,L,CTR,11520,
US,6860,COLNE,CTR,US,6860,COLNE,L,CTR,2040,
US,6860,COLNE,L,CTR,US,6819,OMANE,N,HUB,2483
US,6860,COLNE,L,CTR,US,6860,COLNE,P,CTR,17
US,6868,6868,CPU,US,6860,COLNE,L,CTR,460,
US,6870,NORNE,CTR,US,6870,NORNE,L,CTR,2585,
US,6870,NORNE,L,CTR,US,6819,OMANE,N,HUB,2553
US,6870,NORNE,L,CTR,US,6870,NORNE,P,CTR,32
US,6871,ONENE,CTR,US,6871,ONENE,L,CTR,668,
US,6871,ONENE,L,CTR,US,6819,OMANE,N,HUB,664
US,6871,ONENE,L,CTR,US,6871,ONENE,P,CTR,4
US,6872,6872,CTR,US,5110,SIOIA,L,CTR,1077,
US,6880,GISNE,CTR,US,6880,GISNE,L,CTR,3014,
US,6880,GISNE,L,CTR,US,6819,OMANE,N,HUB,2276
US,6880,GISNE,L,CTR,US,6919,NPLNE,N,HUB,500
US,6919,NPLNE,N,HUB,US,8029,DENCO,T,HUB,2356
US,6880,GISNE,L,CTR,US,6749,SALKS,N,HUB,200
US,6880,GISNE,L,CTR,US,6880,GISNE,P,CTR,38
US,6919,NPLNE,N,HUB,US,6911,SIDNE,P,CTR,34
US,6881,KEANE,CTR,US,6881,KEANE,L,CTR,4831,
US,6882,BBONE,CTR,US,6882,BBONE,L,CTR,394,
US,6882,BBONE,L,CTR,US,6881,KEANE,L,CTR,392
US,6882,BBONE,L,CTR,US,6882,BBONE,P,CTR,2
US,6890,HASNE,CTR,US,6890,HASNE,L,CTR,2333,
US,6890,HASNE,L,CTR,US,6819,OMANE,N,HUB,2380
US,6890,HASNE,L,CTR,US,6749,SALKS,N,HUB,211
US,6890,HASNE,L,CTR,US,6919,NPLNE,N,HUB,501
US,6890,HASNE,L,CTR,US,6890,HASNE,P,CTR,8
US,6898,6898,CPU,US,6890,HASNE,L,CTR,767,
US,6900,MCONE,CTR,US,6900,MCONE,L,CTR,1255,
US,6900,MCONE,L,CTR,US,6919,NPLNE,N,HUB,1246
US,6919,NPLNE,N,HUB,US,6629,LENKS,D,HUB,4541
US,6919,NPLNE,N,HUB,US,6819,OMANE,P,HUB,62
US,6900,MCONE,L,CTR,US,6919,NPLNE,T,HUB,5
US,6900,MCONE,L,CTR,US,6900,MCONE,P,CTR,4
US,6910,6910,CTR,US,6919,NPLNE,T,HUB,1618,
US,6911,SIDNE,CTR,US,6911,SIDNE,L,CTR,1227,
US,6911,SIDNE,L,CTR,US,6919,NPLNE,N,HUB,247
US,6911,SIDNE,L,CTR,US,8029,DENCO,N,HUB,977
US,8029,DENCO,N,HUB,US,2749,GRENC,D,HUB,3883
US,8029,DENCO,N,HUB,US,5519,STPMN,T,HUB,3993
US,6919,NPLNE,N,HUB,US,6919,NPLNE,T,HUB,11
US,6911,SIDNE,L,CTR,US,6911,SIDNE,P,CTR,3
US,8419,SALUT,T,HUB,US,8919,LASNV,P,HUB,650
US,8419,SALUT,T,HUB,US,8959,RENNV,S,HUB,849
US,8419,SALUT,T,HUB,US,9259,CVICA,P,HUB,651
US,8419,SALUT,T,HUB,US,9819,SEAWA,P,HUB,720
US,691CS,691CS,CSL,US,691CS,691CS,L,CSL,3,
US,691CS,691CS,L,CSL,US,8029,DENCO,N,HUB,3
US,6920,6920,CTR,US,5753,WINSD,L,CTR,913,
US,6930,ALLNE,CTR,US,6930,ALLNE,L,CTR,1220,
US,6930,ALLNE,L,CTR,US,6919,NPLNE,N,HUB,1197
US,6930,ALLNE,L,CTR,US,6930,ALLNE,P,CTR,23
US,6931,SCONE,CTR,US,6931,SCONE,L,CTR,2034,
US,6931,SCONE,L,CTR,US,6919,NPLNE,N,HUB,2020
US,6931,SCONE,L,CTR,US,6931,SCONE,P,CTR,14
US,7000,7000,CTR,US,7049,EARLA,L,HUB,6619,
US,7049,EARLA,L,HUB,US,7019,NORLA,N,HUB,2585
US,7019,NORLA,N,HUB,US,3229,JACFL,N,HUB,3451
US,7019,NORLA,N,HUB,US,0169,WORMA,T,HUB,1563
US,7019,NORLA,N,HUB,US,0709,MEANJ,D,HUB,1983
US,7019,NORLA,N,HUB,US,3033,SMAGA,T,HUB,1611
US,7019,NORLA,N,HUB,US,2079,BURMD,T,HUB,3099
US,7019,NORLA,N,HUB,US,2409,ROAVA,T,HUB,1683
US,7049,EARLA,L,HUB,US,3929,JACMS,N,HUB,2251
US,7019,NORLA,N,HUB,US,3609,MONAL,T,HUB,1717
US,7049,EARLA,L,HUB,US,7519,MESTX,D,HUB,1678
US,7519,MESTX,N,HUB,US,5519,STPMN,T,HUB,5892
US,7019,NORLA,N,HUB,US,7709,HOUTX,D,HUB,2583
US,7049,EARLA,L,HUB,US,7049,EARLA,P,HUB,105
US,7319,OKLOK,N,HUB,US,8029,DENCO,T,HUB,7906
US,7008,7008,CPU,US,7019,NORLA,T,HUB,4715,
US,7019,NORLA,N,HUB,US,6059,CCHIL,T,HUB,1961
US,7019,NORLA,N,HUB,US,3849,OAKTN,D,HUB,3524
US,7019,NORLA,T,HUB,US,3929,JACMS,N,HUB,2800
US,7019,NORLA,N,HUB,US,6309,EARMO,T,HUB,2000
US,7019,NORLA,N,HUB,US,7519,MESTX,D,HUB,2733
US,7010,7010,CTR,US,7019,NORLA,T,HUB,10208,
US,7020,HARLA,CTR,US,7020,HARLA,L,CTR,3542,
US,7020,HARLA,L,CTR,US,7019,NORLA,N,HUB,1898
US,7020,HARLA,L,CTR,US,3929,JACMS,N,HUB,1584
US,7020,HARLA,L,CTR,US,7020,HARLA,P,CTR,60
US,7030,HOULA,CTR,US,7030,HOULA,L,CTR,3696,
US,7030,HOULA,L,CTR,US,7019,NORLA,N,HUB,1920
US,7030,HOULA,L,CTR,US,3929,JACMS,N,HUB,1700
US,7030,HOULA,L,CTR,US,7030,HOULA,P,CTR,76
US,7031,GONLA,CTR,US,7031,GONLA,L,CTR,2594,
US,7031,GONLA,L,CTR,US,7089,PORLA,L,HUB,1229
US,7089,PORLA,L,HUB,US,7019,NORLA,N,HUB,2676
US,7031,GONLA,L,CTR,US,3929,JACMS,N,HUB,1346
US,7089,PORLA,L,HUB,US,7709,HOUTX,S,HUB,2494
US,7709,HOUTX,S,HUB,US,7709,HOUTX,T,HUB,14028
US,7709,HOUTX,T,HUB,US,0189,CHEMA,D,HUB,1975
US,7709,HOUTX,N,HUB,US,5519,STPMN,T,HUB,2797
US,7031,GONLA,L,CTR,US,7031,GONLA,P,CTR,19
US,7089,PORLA,L,HUB,US,7069,LAKLA,N,HUB,856
US,7089,PORLA,L,HUB,US,7089,PORLA,P,HUB,149
US,7069,LAKLA,N,HUB,US,7140,NATLA,P,CTR,373
US,7069,LAKLA,N,HUB,US,7519,MESTX,D,HUB,1267
US,7069,LAKLA,N,HUB,US,7590,LUFTX,P,CTR,68
US,7709,HOUTX,S,HUB,US,7709,HOUTX,P,HUB,9331
US,7709,HOUTX,S,HUB,US,7759,MYKTX,P,HUB,1957
US,7709,HOUTX,S,HUB,US,7749,STATX,P,HUB,1040
US,7709,HOUTX,S,HUB,US,7730,CONTX,P,CTR,1432
US,7709,HOUTX,S,HUB,US,7765,WLWTX,P,HUB,3194
US,7709,HOUTX,S,HUB,US,7750,TEXTX,P,CTR,1404
US,7709,HOUTX,S,HUB,US,7752,BAYTX,P,CTR,1547
US,7709,HOUTX,S,HUB,US,7753,ANGTX,P,CTR,1201
US,7709,HOUTX,S,HUB,US,7756,LCITX,P,CTR,1769
US,7069,LAKLA,N,HUB,US,7760,PTATX,P,CTR,145
US,7069,LAKLA,N,HUB,US,7770,BEMTX,P,CTR,191
US,7038,7038,CPU,US,7119,SHRLA,T,HUB,9210,
US,7119,SHRLA,T,HUB,US,7519,MESTX,N,HUB,7291
US,7519,MESTX,N,HUB,US,0189,CHEMA,D,HUB,8686
US,7519,MESTX,N,HUB,US,0709,MEANJ,D,HUB,11484
US,7119,SHRLA,T,HUB,US,3849,OAKTN,D,HUB,1972
US,7119,SHRLA,T,HUB,US,7229,LITAR,N,HUB,7866
US,7229,LITAR,N,HUB,US,2079,BURMD,T,HUB,2287
US,7119,SHRLA,T,HUB,US,3033,SMAGA,D,HUB,5814
US,7119,SHRLA,T,HUB,US,3929,JACMS,N,HUB,9387
US,7229,LITAR,N,HUB,US,6059,CCHIL,N,HUB,5424
US,7229,LITAR,N,HUB,US,4059,LEXKY,T,HUB,3141
US,7519,MESTX,N,HUB,US,1329,SYRNY,T,HUB,1958
US,7229,LITAR,N,HUB,US,1569,NEWPA,T,HUB,2573
US,7229,LITAR,N,HUB,US,2409,ROAVA,T,HUB,2485
US,7119,SHRLA,T,HUB,US,3609,MONAL,N,HUB,1500
US,7229,LITAR,N,HUB,US,4329,COLOH,T,HUB,1577
US,7119,SHRLA,T,HUB,US,3229,JACFL,N,HUB,2873
US,7229,LITAR,N,HUB,US,4009,SDFAS,D,HUB,3433
US,7229,LITAR,N,HUB,US,4629,I81IN,N,HUB,1699
US,7229,LITAR,N,HUB,US,4369,TOLOH,D,HUB,1194
US,7229,LITAR,N,HUB,US,6309,EARMO,T,HUB,2101
US,7229,LITAR,N,HUB,US,5039,DESIA,N,HUB,1098
US,7229,LITAR,N,HUB,US,6629,LENKS,T,HUB,3687
US,7519,MESTX,N,HUB,US,7319,OKLOK,N,HUB,1999
US,7119,SHRLA,T,HUB,US,7069,LAKLA,N,HUB,2503
US,7119,SHRLA,T,HUB,US,7119,SHRLA,N,HUB,4210
US,7119,SHRLA,N,HUB,US,7119,SHRLA,P,HUB,1645
US,7190,HSPAR,P,CTR,US,7191,MALAR,P,CTR,724
US,7119,SHRLA,N,HUB,US,7519,MESTX,P,HUB,325
US,7119,SHRLA,N,HUB,US,7529,DALTX,P,HUB,492
US,7119,SHRLA,N,HUB,US,7649,DFWAS,P,HUB,200
US,7119,SHRLA,N,HUB,US,7570,TYLTX,P,CTR,175
US,7119,SHRLA,N,HUB,US,7687,HASTX,P,HUB,560
US,7119,SHRLA,T,HUB,US,7709,HOUTX,S,HUB,1421
US,7040,COVLA,CTR,US,7040,COVLA,L,CTR,3850,
US,7040,COVLA,L,CTR,US,7019,NORLA,N,HUB,1272
US,7040,COVLA,L,CTR,US,3929,JACMS,N,HUB,2549
US,7040,COVLA,L,CTR,US,7040,COVLA,P,CTR,29
US,7045,HAMLA,CTR,US,7045,HAMLA,L,CTR,3222,
US,7045,HAMLA,L,CTR,US,7019,NORLA,N,HUB,1115
US,7045,HAMLA,L,CTR,US,3929,JACMS,N,HUB,2076
US,7045,HAMLA,L,CTR,US,7045,HAMLA,P,CTR,31
US,7050,LAFLA,CTR,US,7050,LAFLA,L,CTR,6677,
US,7050,LAFLA,L,CTR,US,7019,NORLA,N,HUB,4870
US,7050,LAFLA,L,CTR,US,7709,HOUTX,S,HUB,1870
US,7019,NORLA,N,HUB,US,7019,NORLA,T,HUB,592
US,7050,LAFLA,L,CTR,US,7519,MESTX,D,HUB,2279
US,7519,MESTX,D,HUB,US,2749,GRENC,T,HUB,5590
US,7519,MESTX,N,HUB,US,2919,CAHSC,N,HUB,7960
US,7319,OKLOK,N,HUB,US,6819,OMANE,T,HUB,5421
US,7050,LAFLA,L,CTR,US,7050,LAFLA,P,CTR,204
US,7050,LAFLA,L,CTR,US,7069,LAKLA,N,HUB,679
US,7050,LAFLA,L,CTR,US,7120,MONLA,P,CTR,70
US,7120,MONLA,P,CTR,US,7122,DELLA,P,CTR,51
US,7051,OPELA,CTR,US,7051,OPELA,L,CTR,1693,
US,7051,OPELA,L,CTR,US,7050,LAFLA,L,CTR,1662
US,7051,OPELA,L,CTR,US,7051,OPELA,P,CTR,31
US,7052,NIBLA,CTR,US,7052,NIBLA,L,CTR,2620,
US,7052,NIBLA,L,CTR,US,7019,NORLA,N,HUB,2598
US,7052,NIBLA,L,CTR,US,7050,LAFLA,L,CTR,1633
US,7052,NIBLA,L,CTR,US,7052,NIBLA,P,CTR,24
US,7060,7060,CTR,US,7069,LAKLA,L,HUB,3835,
US,7069,LAKLA,L,HUB,US,7019,NORLA,N,HUB,2011
US,7069,LAKLA,L,HUB,US,7069,LAKLA,N,HUB,1697
US,7069,LAKLA,N,HUB,US,7709,HOUTX,S,HUB,1941
US,7709,HOUTX,T,HUB,US,0709,MEANJ,D,HUB,3145
US,7709,HOUTX,N,HUB,US,2079,BURMD,T,HUB,3996
US,7709,HOUTX,S,HUB,US,3929,JACMS,N,HUB,924
US,7709,HOUTX,T,HUB,US,6059,CCHIL,T,HUB,5475
US,7069,LAKLA,L,HUB,US,7069,LAKLA,P,HUB,103
US,7069,LAKLA,L,HUB,US,7120,MONLA,P,CTR,24
US,7068,NEBLA,CPU,US,7052,NIBLA,L,CTR,1635,
US,7070,BTGLA,CTR,US,7070,BTGLA,L,CTR,7165,
US,7070,BTGLA,L,CTR,US,7019,NORLA,N,HUB,2050
US,7070,BTGLA,L,CTR,US,3929,JACMS,N,HUB,3443
US,7070,BTGLA,L,CTR,US,7069,LAKLA,N,HUB,1529
US,7070,BTGLA,L,CTR,US,7070,BTGLA,P,CTR,143
US,7080,BAKLA,CTR,US,7080,BAKLA,L,CTR,2287,
US,7080,BAKLA,L,CTR,US,7089,PORLA,L,HUB,1031
US,7080,BAKLA,L,CTR,US,3929,JACMS,N,HUB,1230
US,7080,BAKLA,L,CTR,US,7080,BAKLA,P,CTR,26
US,7081,PTALA,CTR,US,7089,PORLA,L,HUB,3903,
US,7089,PORLA,L,HUB,US,3929,JACMS,N,HUB,3132
US,7088,7088,CPU,US,7089,PORLA,L,HUB,3144,
US,7110,7110,CTR,US,7119,SHRLA,T,HUB,11480,
US,7120,MONLA,CTR,US,7120,MONLA,L,CTR,4219,
US,7120,MONLA,L,CTR,US,3929,JACMS,N,HUB,2770
US,7120,MONLA,L,CTR,US,7119,SHRLA,N,HUB,1502
US,7119,SHRLA,N,HUB,US,7519,MESTX,D,HUB,2490
US,7120,MONLA,L,CTR,US,7069,LAKLA,N,HUB,287
US,7120,MONLA,L,CTR,US,7120,MONLA,P,CTR,151
US,7122,DELLA,CTR,US,7122,DELLA,L,CTR,2205,
US,7122,DELLA,L,CTR,US,3929,JACMS,N,HUB,1709
US,7122,DELLA,L,CTR,US,7120,MONLA,L,CTR,491
US,7122,DELLA,L,CTR,US,7122,DELLA,P,CTR,5
US,7123,RUSLA,CTR,US,7123,RUSLA,L,CTR,1946,
US,7123,RUSLA,L,CTR,US,3929,JACMS,N,HUB,2835
US,7123,RUSLA,L,CTR,US,7119,SHRLA,T,HUB,905
US,7123,RUSLA,L,CTR,US,7119,SHRLA,N,HUB,493
US,7123,RUSLA,L,CTR,US,7123,RUSLA,P,CTR,16
US,7128,7128,CPU,US,7123,RUSLA,L,CTR,2303,
US,7130,ALELA,CTR,US,7130,ALELA,L,CTR,3472,
US,7130,ALELA,L,CTR,US,3929,JACMS,N,HUB,2233
US,7130,ALELA,L,CTR,US,7119,SHRLA,N,HUB,701
US,7130,ALELA,L,CTR,US,7069,LAKLA,N,HUB,430
US,7130,ALELA,L,CTR,US,7130,ALELA,P,CTR,108
US,7131,7131,CTR,US,3910,NATMS,L,CTR,274,
US,7138,7138,CPU,US,3929,JACMS,N,HUB,246,
US,7140,NATLA,CTR,US,7140,NATLA,L,CTR,1209,
US,7140,NATLA,L,CTR,US,7119,SHRLA,T,HUB,1195
US,7140,NATLA,L,CTR,US,7140,NATLA,P,CTR,14
US,7160,PBLAR,CTR,US,7160,PBLAR,L,CTR,2983,
US,7160,PBLAR,L,CTR,US,3849,OAKTN,N,HUB,1231
US,7160,PBLAR,L,CTR,US,7229,LITAR,N,HUB,1740
US,7229,LITAR,N,HUB,US,0709,MEANJ,D,HUB,3363
US,7229,LITAR,N,HUB,US,3033,SMAGA,T,HUB,3334
US,7229,LITAR,N,HUB,US,3609,MONAL,N,HUB,693
US,7229,LITAR,N,HUB,US,3229,JACFL,T,HUB,3220
US,7229,LITAR,N,HUB,US,3929,JACMS,T,HUB,1868
US,7160,PBLAR,L,CTR,US,7160,PBLAR,P,CTR,12
US,7229,LITAR,N,HUB,US,9029,GVICA,D,HUB,2477
US,7161,DERAR,CTR,US,7161,DERAR,L,CTR,1217,
US,7161,DERAR,L,CTR,US,7229,LITAR,N,HUB,1211
US,7229,LITAR,N,HUB,US,2749,GRENC,T,HUB,2609
US,7229,LITAR,N,HUB,US,3849,OAKTN,D,HUB,3830
US,7161,DERAR,L,CTR,US,7161,DERAR,P,CTR,6
US,7170,EDOAR,CTR,US,7170,EDOAR,L,CTR,1487,
US,7170,EDOAR,L,CTR,US,7229,LITAR,N,HUB,1458
US,7170,EDOAR,L,CTR,US,7170,EDOAR,P,CTR,29
US,7171,CAMAR,CTR,US,7171,CAMAR,L,CTR,1057,
US,7171,CAMAR,L,CTR,US,7229,LITAR,N,HUB,1054
US,7171,CAMAR,L,CTR,US,7171,CAMAR,P,CTR,3
US,7180,TEXAR,CTR,US,7180,TEXAR,L,CTR,3246,
US,7180,TEXAR,L,CTR,US,7119,SHRLA,N,HUB,500
