SLIC,SLIC Name,OpTyp,Desc,Building,Building Name,Region Num,Region Name,District Num,District Name,Facility Latitude,Facility Longitude,Organization Country Cd
6088,MCH ONLY DROPSHIP - CACH,CPU,CENTRAL PICKUP,6019,FRANKLIN PARK HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.9408,-87.8932,US
6088,MCH-TO CENT ILL,CPU,CENTRAL PICKUP,6019,FRANKLIN PARK HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.9408,-87.8932,US
6088,MCH-TO CENT ILL,CPU,CENTRAL PICKUP,606,JEFFERSON HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.8631,-87.642,US
6089,O'HARE(CHGO)AIRPORT,APT,AIRPORT,6089,O'HARE,2,CENTRAL REGION,46,ILLINOIS,41.9579,-87.9026,US
6089,O'HARE(CHGO)AIRPORT,APT,AIRPORT,6089,O'HARE,2,NORTH CENTRAL,46,ILLINOIS,41.9579,-87.9026,US
6089,O'HARE(CHGO)AIRPORT,APT,AIRPORT,6089,O'HARE,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9579,-87.9026,US
6089,O'HARE(CHGO)AIRPORT,APT,AIRPORT,6089,O'HARE,3,WEST REGION,46,ILLINOIS,41.9579,-87.9026,US
608AM,Customer Location,CSL,CUSTOMER SHIPPING LOC,608AM,Customer Location,3,WEST REGION,46,ILLINOIS,41.87,-87.65,US
6090,KANKAKEE,PKG,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,CENTRAL REGION,46,ILLINOIS,41.0839,-87.8747,US
6090,KANKAKEE,PKG,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,46,ILLINOIS,41.0839,-87.8747,US
6090,KANKAKEE,PKG,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,48,SOUTH ILLINOIS,41.0839,-87.8747,US
6090,KANKAKEE,PKG,REGULAR PACKAGE CENTER,6090,KANKAKEE,3,WEST REGION,46,ILLINOIS,41.0839,-87.8747,US
6091,HARVEY L-CACH T TRANSFER,CPU,CENTRAL PICKUP,6041,HARVEY/CHICAGO HEIGHTS,2,CENTRAL REGION,46,ILLINOIS,41.5864,-87.6461,US
6091,HARVEY L-CACH T TRANSFER,CPU,CENTRAL PICKUP,6041,HARVEY/CHICAGO HEIGHTS,2,NORTH CENTRAL,47,METRO CHICAGO,41.5864,-87.6461,US
6091,HARVEY L-CACH T TRANSFER,CPU,CENTRAL PICKUP,6041,HARVEY/CHICAGO HEIGHTS,3,WEST REGION,46,ILLINOIS,41.5864,-87.6461,US
6091,MCH-6006TDP - CACH,CPU,CENTRAL PICKUP,6009,NORTHBROOK,2,NORTH CENTRAL,47,METRO CHICAGO,42.1069,-87.8294,US
6095,ADDISON PTM,PKG,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,2,CENTRAL REGION,46,ILLINOIS,41.9249,-88.0237,US
6095,ADDISON PTM,PKG,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,ILLINOIS,41.9249,-88.0237,US
6095,ADDISON PTM,PKG,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6095,ADDISON PTM,PKG,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,3,WEST REGION,46,ILLINOIS,41.9249,-88.0237,US
6096,PALATINE PTM,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,CENTRAL REGION,46,ILLINOIS,42.1388,-88.0339,US
6096,PALATINE PTM,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,46,ILLINOIS,42.1388,-88.0339,US
6096,PALATINE PTM,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.1388,-88.0339,US
6096,PALATINE PTM,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,47,METRO CHICAGO,42.1388,-88.0339,US
6096,PALATINE PTM,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,3,WEST REGION,46,ILLINOIS,42.1388,-88.0339,US
6097,FRAIL TDP/PKG,PKG,REGULAR PACKAGE CENTER,6019,FRANKLIN PARK HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.9408,-87.8932,US
6097,FRANKLIN PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6019,FRANKLIN PARK HUB,2,CENTRAL REGION,46,ILLINOIS,41.9408,-87.8932,US
6097,FRANKLIN PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6019,FRANKLIN PARK HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.9408,-87.8932,US
6097,FRANKLIN PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6019,FRANKLIN PARK HUB,3,WEST REGION,46,ILLINOIS,41.9408,-87.8932,US
6098,KANKAKEE - 6069,CPU,CENTRAL PICKUP,6090,KANKAKEE,2,NORTH CENTRAL,46,ILLINOIS,41.0839,-87.8747,US
6098,KANKAKEE - 6069,CPU,CENTRAL PICKUP,6090,KANKAKEE,2,NORTH CENTRAL,48,SOUTH ILLINOIS,41.0839,-87.8747,US
6098,KANKAKEE SPEC SHPRS,CPU,CENTRAL PICKUP,6090,KANKAKEE,2,CENTRAL REGION,46,ILLINOIS,41.0839,-87.8747,US
6098,KANKAKEE SPEC SHPRS,CPU,CENTRAL PICKUP,6090,KANKAKEE,2,NORTH CENTRAL,46,ILLINOIS,41.0839,-87.8747,US
6098,KANKAKEE SPEC SHPRS,CPU,CENTRAL PICKUP,6090,KANKAKEE,3,WEST REGION,46,ILLINOIS,41.0839,-87.8747,US
6099,HARVEY AIR SORT,APT,AIRPORT,6041,HARVEY/CHICAGO HEIGHTS,2,CENTRAL REGION,46,ILLINOIS,41.5864,-87.6461,US
6099,HARVEY AIR SORT,APT,AIRPORT,6041,HARVEY/CHICAGO HEIGHTS,2,NORTH CENTRAL,47,METRO CHICAGO,41.5864,-87.6461,US
6099,HARVEY AIR SORT,APT,AIRPORT,6041,HARVEY/CHICAGO HEIGHTS,3,WEST REGION,46,ILLINOIS,41.5864,-87.6461,US
609AM,Customer Location,CSL,CUSTOMER SHIPPING LOC,609AM,Customer Location,3,WEST REGION,46,ILLINOIS,41.87,-87.65,US
6.00E+48,NORFOLK SOUTHERN 47TH EMP,RRY,RAIL YARD,6069,JEFFERSON HUB,3,WEST REGION,46,ILLINOIS,41.8631,-87.642,US
6100,ROCK FALLS,PKG,REGULAR PACKAGE CENTER,6100,ROCK FALLS,2,CENTRAL REGION,46,ILLINOIS,41.774,-89.6865,US
6100,ROCK FALLS,PKG,REGULAR PACKAGE CENTER,6100,ROCK FALLS,2,NORTH CENTRAL,46,ILLINOIS,41.774,-89.6865,US
6100,ROCK FALLS,PKG,REGULAR PACKAGE CENTER,6100,ROCK FALLS,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.774,-89.6865,US
6100,ROCK FALLS,PKG,REGULAR PACKAGE CENTER,6100,ROCK FALLS,3,WEST REGION,46,ILLINOIS,41.774,-89.6865,US
6103,FREEPORT,PKG,REGULAR PACKAGE CENTER,6103,FREEPORT,2,CENTRAL REGION,46,ILLINOIS,42.3019,-89.614,US
6103,FREEPORT,PKG,REGULAR PACKAGE CENTER,6103,FREEPORT,2,NORTH CENTRAL,46,ILLINOIS,42.3019,-89.614,US
6103,FREEPORT,PKG,REGULAR PACKAGE CENTER,6103,FREEPORT,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.3019,-89.614,US
6103,FREEPORT,PKG,REGULAR PACKAGE CENTER,6103,FREEPORT,3,WEST REGION,46,ILLINOIS,42.3019,-89.614,US
6104,BEDFORD PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6049,BEDFORD PARK,2,CENTRAL REGION,46,ILLINOIS,41.7595,-87.7865,US
6104,BEDFORD PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6049,BEDFORD PARK,2,NORTH CENTRAL,47,METRO CHICAGO,41.7595,-87.7865,US
6104,BEDFORD PARK PRELOAD,PKG,REGULAR PACKAGE CENTER,6049,BEDFORD PARK,3,WEST REGION,46,ILLINOIS,41.7595,-87.7865,US
6104,BEDIL TDP,PKG,REGULAR PACKAGE CENTER,6049,BEDFORD PARK,2,NORTH CENTRAL,47,METRO CHICAGO,41.7595,-87.7865,US
6106,NORTHBROOK PTM,PKG,REGULAR PACKAGE CENTER,6009,NORTHBROOK,2,CENTRAL REGION,46,ILLINOIS,42.1069,-87.8294,US
6106,NORTHBROOK PTM,PKG,REGULAR PACKAGE CENTER,6009,NORTHBROOK,2,NORTH CENTRAL,47,METRO CHICAGO,42.1069,-87.8294,US
6106,NORTHBROOK PTM,PKG,REGULAR PACKAGE CENTER,6009,NORTHBROOK,3,WEST REGION,46,ILLINOIS,42.1069,-87.8294,US
6108,ADD TDP TO ADD NIGHT,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,CENTRAL REGION,46,ILLINOIS,41.9249,-88.0237,US
6108,ADD TDP TO ADD NIGHT,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,ILLINOIS,41.9249,-88.0237,US
6108,ADD TDP TO ADD NIGHT,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6108,ADD TDP TO ADD NIGHT,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,3,WEST REGION,46,ILLINOIS,41.9249,-88.0237,US
6108,ADDISON NIGHT TDP,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6109,ROCKFORD AIR SORT,APT,AIRPORT,6119,ROCKFORD AIR HUB,2,CENTRAL REGION,46,ILLINOIS,42.2,-89.09,US
6109,ROCKFORD AIR SORT,APT,AIRPORT,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,ILLINOIS,42.2,-89.09,US
6109,ROCKFORD AIR SORT,APT,AIRPORT,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.2,-89.09,US
6109,ROCKFORD AIR SORT,APT,AIRPORT,6119,ROCKFORD AIR HUB,3,WEST REGION,46,ILLINOIS,42.2,-89.09,US
6110,JOLIET L TO CCHIL T,CPU,REGULAR PACKAGE CENTER,6043,JOLIET,2,CENTRAL REGION,46,ILLINOIS,41.5048,-88.1246,US
6110,JOLIET L TO CCHIL T,CPU,REGULAR PACKAGE CENTER,6043,JOLIET,2,NORTH CENTRAL,46,ILLINOIS,41.5048,-88.1246,US
6110,JOLIET L TO CCHIL T,CPU,REGULAR PACKAGE CENTER,6043,JOLIET,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.5048,-88.1246,US
6110,JOLIET L TO CCHIL T,CPU,REGULAR PACKAGE CENTER,6043,JOLIET,3,WEST REGION,46,ILLINOIS,41.5048,-88.1246,US
6110,Customer Location,CSL,REGULAR PACKAGE CENTER,6043,Customer Location,2,CENTRAL REGION,46,ILLINOIS,41.5048,-88.1246,US
6110,Customer Location,CSL,REGULAR PACKAGE CENTER,6043,Customer Location,3,WEST REGION,46,ILLINOIS,41.5048,-88.1246,US
6110,ROCKFORD EAST,PKG,REGULAR PACKAGE CENTER,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.2,-89.09,US
6111,ROCKFORD,PKG,REGULAR PACKAGE CENTER,6119,ROCKFORD AIR HUB,2,CENTRAL REGION,46,ILLINOIS,42.2,-89.09,US
6111,ROCKFORD,PKG,REGULAR PACKAGE CENTER,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,ILLINOIS,42.2,-89.09,US
6111,ROCKFORD,PKG,REGULAR PACKAGE CENTER,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.2,-89.09,US
6111,ROCKFORD,PKG,REGULAR PACKAGE CENTER,6119,ROCKFORD AIR HUB,3,WEST REGION,46,ILLINOIS,42.2,-89.09,US
6118,ROCKFORD TDP,CPU,CENTRAL PICKUP,6119,ROCKFORD AIR HUB,2,CENTRAL REGION,46,ILLINOIS,42.2,-89.09,US
6118,ROCKFORD TDP,CPU,CENTRAL PICKUP,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,ILLINOIS,42.2,-89.09,US
6118,ROCKFORD TDP,CPU,CENTRAL PICKUP,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.2,-89.09,US
6118,ROCKFORD TDP,CPU,CENTRAL PICKUP,6119,ROCKFORD AIR HUB,3,WEST REGION,46,ILLINOIS,42.2,-89.09,US
6119,ROCKFORD AIR HUB,HUB,HUB/CENTRAL SORT,6119,ROCKFORD AIR HUB,2,CENTRAL REGION,46,ILLINOIS,42.2,-89.09,US
6119,ROCKFORD AIR HUB,HUB,HUB/CENTRAL SORT,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,ILLINOIS,42.2,-89.09,US
6119,ROCKFORD AIR HUB,HUB,HUB/CENTRAL SORT,6119,ROCKFORD AIR HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.2,-89.09,US
6119,ROCKFORD AIR HUB,HUB,HUB/CENTRAL SORT,6119,ROCKFORD AIR HUB,3,WEST REGION,46,ILLINOIS,42.2,-89.09,US
6122,Customer Location,CSL,REGULAR PACKAGE CENTER,6043,Customer Location,2,CENTRAL REGION,46,ILLINOIS,41.5048,-88.1246,US
6122,Customer Location,CSL,REGULAR PACKAGE CENTER,6043,Customer Location,3,WEST REGION,46,ILLINOIS,41.5048,-88.1246,US
6122,PALATINE TDP/PKG,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,CENTRAL REGION,46,ILLINOIS,42.1388,-88.0339,US
6122,PALATINE TDP/PKG,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,46,ILLINOIS,42.1388,-88.0339,US
6122,PALATINE TDP/PKG,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.1388,-88.0339,US
6122,PALATINE TDP/PKG,PKG,REGULAR PACKAGE CENTER,6029,PALATINE,2,NORTH CENTRAL,47,METRO CHICAGO,42.1388,-88.0339,US
6125,DISTRICT AIR SHUTTLE,CPU,CENTRAL PICKUP,6069,JEFFERSON HUB,2,CENTRAL REGION,46,ILLINOIS,41.8631,-87.642,US
6125,DISTRICT AIR SHUTTLE,CPU,CENTRAL PICKUP,6069,JEFFERSON HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.8631,-87.642,US
6125,DISTRICT AIR SHUTTLE,CPU,CENTRAL PICKUP,6069,JEFFERSON HUB,3,WEST REGION,46,ILLINOIS,41.8631,-87.642,US
6126,ROCK ISLAND,PKG,REGULAR PACKAGE CENTER,6126,ROCK ISLAND,2,CENTRAL REGION,46,ILLINOIS,41.4534,-90.5439,US
6126,ROCK ISLAND,PKG,REGULAR PACKAGE CENTER,6126,ROCK ISLAND,2,NORTH CENTRAL,46,ILLINOIS,41.4534,-90.5439,US
6126,ROCK ISLAND,PKG,REGULAR PACKAGE CENTER,6126,ROCK ISLAND,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.4534,-90.5439,US
6126,ROCK ISLAND,PKG,REGULAR PACKAGE CENTER,6126,ROCK ISLAND,3,WEST REGION,46,ILLINOIS,41.4534,-90.5439,US
6127,ROCK ISLAND - 6127,CPU,CENTRAL PICKUP,6126,ROCK ISLAND,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.4534,-90.5439,US
6127,ROCK ISLAND TDP SPECIAL,CPU,CENTRAL PICKUP,6126,ROCK ISLAND,2,CENTRAL REGION,46,ILLINOIS,41.4534,-90.5439,US
6127,ROCK ISLAND TDP SPECIAL,CPU,CENTRAL PICKUP,6126,ROCK ISLAND,2,NORTH CENTRAL,46,ILLINOIS,41.4534,-90.5439,US
6127,ROCK ISLAND TDP SPECIAL,CPU,CENTRAL PICKUP,6126,ROCK ISLAND,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.4534,-90.5439,US
6127,ROCK ISLAND TDP SPECIAL,CPU,CENTRAL PICKUP,6126,ROCK ISLAND,3,WEST REGION,46,ILLINOIS,41.4534,-90.5439,US
6128,NIL - TO MET CHICAGO,CPU,CENTRAL PICKUP,6069,JEFFERSON HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.8631,-87.642,US
6128,NORIL TO CACH DAY,CPU,CENTRAL PICKUP,6009,NORTHBROOK,2,CENTRAL REGION,46,ILLINOIS,42.1069,-87.8294,US
6128,NORIL TO CACH DAY,CPU,CENTRAL PICKUP,6009,NORTHBROOK,2,NORTH CENTRAL,47,METRO CHICAGO,42.1069,-87.8294,US
6128,NORIL TO CACH DAY,CPU,CENTRAL PICKUP,6009,NORTHBROOK,3,WEST REGION,46,ILLINOIS,42.1069,-87.8294,US
6128,PAL TDP TO NORIL TWI,CPU,CENTRAL PICKUP,6029,PALATINE,2,NORTH CENTRAL,46,ILLINOIS,42.1388,-88.0339,US
6128,PAL TDP TO NORIL TWI,CPU,CENTRAL PICKUP,6029,PALATINE,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.1388,-88.0339,US
6128,PAL TDP TO NORIL TWI,CPU,CENTRAL PICKUP,6029,PALATINE,2,NORTH CENTRAL,47,METRO CHICAGO,42.1388,-88.0339,US
6128,PAL TDP TO NORIL TWI,CPU,CENTRAL PICKUP,6069,JEFFERSON HUB,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.8631,-87.642,US
6128,PAL TO CCHIL DAY,CPU,CENTRAL PICKUP,6029,PALATINE,2,NORTH CENTRAL,47,METRO CHICAGO,42.1388,-88.0339,US
6129,MOLINE,APT,AIRPORT,6039,ADDISON A BUILDING,2,CENTRAL REGION,46,ILLINOIS,41.9249,-88.0237,US
6129,MOLINE,APT,AIRPORT,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,ILLINOIS,41.9249,-88.0237,US
6129,MOLINE,APT,AIRPORT,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6129,MOLINE,APT,AIRPORT,6039,ADDISON A BUILDING,3,WEST REGION,46,ILLINOIS,41.9249,-88.0237,US
6135,PERU,PKG,REGULAR PACKAGE CENTER,6135,PERU,2,CENTRAL REGION,46,ILLINOIS,41.329,-89.1131,US
6135,PERU,PKG,REGULAR PACKAGE CENTER,6135,PERU,2,NORTH CENTRAL,46,ILLINOIS,41.329,-89.1131,US
6135,PERU,PKG,REGULAR PACKAGE CENTER,6135,PERU,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.329,-89.1131,US
6135,PERU,PKG,REGULAR PACKAGE CENTER,6135,PERU,3,WEST REGION,46,ILLINOIS,41.329,-89.1131,US
6138,CENT ILL-TO NO ILL,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6138,NIL TDP TWILIGHT SPECIAL,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6138,PERU TDP,CPU,CENTRAL PICKUP,6135,PERU,2,CENTRAL REGION,46,ILLINOIS,41.329,-89.1131,US
6138,PERU TDP,CPU,CENTRAL PICKUP,6135,PERU,2,NORTH CENTRAL,46,ILLINOIS,41.329,-89.1131,US
6138,PERU TDP,CPU,CENTRAL PICKUP,6135,PERU,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.329,-89.1131,US
6138,PERU TDP,CPU,CENTRAL PICKUP,6135,PERU,3,WEST REGION,46,ILLINOIS,41.329,-89.1131,US
6140,GALESBURG,PKG,REGULAR PACKAGE CENTER,6140,GALESBURG,2,CENTRAL REGION,46,ILLINOIS,40.9247,-90.402,US
6140,GALESBURG,PKG,REGULAR PACKAGE CENTER,6140,GALESBURG,2,NORTH CENTRAL,46,ILLINOIS,40.9247,-90.402,US
6140,GALESBURG,PKG,REGULAR PACKAGE CENTER,6140,GALESBURG,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.9247,-90.402,US
6140,GALESBURG,PKG,REGULAR PACKAGE CENTER,6140,GALESBURG,3,WEST REGION,46,ILLINOIS,40.9247,-90.402,US
6147,GALESBURG-BURL NRTHN,RRY,RAIL YARD,6140,GALESBURG,2,CENTRAL REGION,46,ILLINOIS,40.9247,-90.402,US
6147,GALESBURG-BURL NRTHN,RRY,RAIL YARD,6140,GALESBURG,2,NORTH CENTRAL,46,ILLINOIS,40.9247,-90.402,US
6147,GALESBURG-BURL NRTHN,RRY,RAIL YARD,6140,GALESBURG,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.9247,-90.402,US
6147,GALESBURG-BURL NRTHN,RRY,RAIL YARD,6140,GALESBURG,3,WEST REGION,46,ILLINOIS,40.9247,-90.402,US
6148,GALESBURG,CPU,CENTRAL PICKUP,6140,GALESBURG,2,CENTRAL REGION,46,ILLINOIS,40.9247,-90.402,US
6148,GALESBURG,CPU,CENTRAL PICKUP,6140,GALESBURG,2,NORTH CENTRAL,46,ILLINOIS,40.9247,-90.402,US
6148,GALESBURG,CPU,CENTRAL PICKUP,6140,GALESBURG,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.9247,-90.402,US
6148,GALESBURG,CPU,CENTRAL PICKUP,6140,GALESBURG,3,WEST REGION,46,ILLINOIS,40.9247,-90.402,US
6149,GALESBURG AIR SORT,APT,AIRPORT,6140,GALESBURG,2,CENTRAL REGION,46,ILLINOIS,40.9247,-90.402,US
6149,GALESBURG AIR SORT,APT,AIRPORT,6140,GALESBURG,2,NORTH CENTRAL,46,ILLINOIS,40.9247,-90.402,US
6149,GALESBURG AIR SORT,APT,AIRPORT,6140,GALESBURG,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.9247,-90.402,US
6149,GALESBURG AIR SORT,APT,AIRPORT,6140,GALESBURG,3,WEST REGION,46,ILLINOIS,40.9247,-90.402,US
6150,R.R. DONNELLY,DSO,DROP SHIP TRAILER ORIGIN,6160,PEORIA,2,CENTRAL REGION,46,ILLINOIS,40.6727,-89.5814,US
6150,R.R. DONNELLY,DSO,DROP SHIP TRAILER ORIGIN,6160,PEORIA,2,NORTH CENTRAL,46,ILLINOIS,40.6727,-89.5814,US
6150,R.R. DONNELLY,DSO,DROP SHIP TRAILER ORIGIN,6160,PEORIA,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.6727,-89.5814,US
6150,R.R. DONNELLY,DSO,DROP SHIP TRAILER ORIGIN,6160,PEORIA,3,WEST REGION,46,ILLINOIS,40.6727,-89.5814,US
6155,ILLINOIS DIST TO CACH D,CPU,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,2,CENTRAL REGION,46,ILLINOIS,41.9249,-88.0237,US
6155,ILLINOIS DIST TO CACH D,CPU,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,ILLINOIS,41.9249,-88.0237,US
6155,ILLINOIS DIST TO CACH D,CPU,REGULAR PACKAGE CENTER,6039,ADDISON A BUILDING,3,WEST REGION,46,ILLINOIS,41.9249,-88.0237,US
6155,KANK SPEC SHPRS SLIC,CPU,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,46,ILLINOIS,41.0839,-87.8747,US
6155,KANKAKEE-GAGE,CPU,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,46,ILLINOIS,41.0839,-87.8747,US
6155,KANKAKEE-GAGE,CPU,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,48,SOUTH ILLINOIS,41.0839,-87.8747,US
6155,KANKAKEE-GAGE,PKG,REGULAR PACKAGE CENTER,6090,KANKAKEE,2,NORTH CENTRAL,48,SOUTH ILLINOIS,41.0839,-87.8747,US
6158,NORTH IL TDP TO 605N,CPU,CENTRAL PICKUP,6039,ADDISON A BUILDING,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.9249,-88.0237,US
6158,WESTMONT L TO CCHIL N,CPU,CENTRAL PICKUP,6051,WESTMONT,2,CENTRAL REGION,46,ILLINOIS,41.7736,-87.9809,US
6158,WESTMONT L TO CCHIL N,CPU,CENTRAL PICKUP,6051,WESTMONT,2,NORTH CENTRAL,46,ILLINOIS,41.7736,-87.9809,US
6158,WESTMONT L TO CCHIL N,CPU,CENTRAL PICKUP,6051,WESTMONT,2,NORTH CENTRAL,46,NORTH ILLINOIS,41.7736,-87.9809,US
6158,WESTMONT L TO CCHIL N,CPU,CENTRAL PICKUP,6051,WESTMONT,3,WEST REGION,46,ILLINOIS,41.7736,-87.9809,US
6159,PALATINE EX IMP ODC,HUB,HUB/CENTRAL SORT,6029,PALATINE,2,CENTRAL REGION,46,ILLINOIS,42.1388,-88.0339,US
6159,PALATINE EX IMP ODC,HUB,HUB/CENTRAL SORT,6029,PALATINE,2,NORTH CENTRAL,46,ILLINOIS,42.1388,-88.0339,US
6159,PALATINE EX IMP ODC,HUB,HUB/CENTRAL SORT,6029,PALATINE,2,NORTH CENTRAL,46,NORTH ILLINOIS,42.1388,-88.0339,US
6159,PALATINE EX IMP ODC,HUB,HUB/CENTRAL SORT,6029,PALATINE,2,NORTH CENTRAL,47,METRO CHICAGO,42.1388,-88.0339,US
6159,PALATINE EX IMP ODC,HUB,HUB/CENTRAL SORT,6029,PALATINE,3,WEST REGION,46,ILLINOIS,42.1388,-88.0339,US
6160,PEORIA,PKG,REGULAR PACKAGE CENTER,6160,PEORIA,2,CENTRAL REGION,46,ILLINOIS,40.6727,-89.5814,US
6160,PEORIA,PKG,REGULAR PACKAGE CENTER,6160,PEORIA,2,NORTH CENTRAL,46,ILLINOIS,40.6727,-89.5814,US
6160,PEORIA,PKG,REGULAR PACKAGE CENTER,6160,PEORIA,2,NORTH CENTRAL,48,SOUTH ILLINOIS,40.6727,-89.5814,US
6160,PEORIA,PKG,REGULAR PACKAGE CENTER,6160,PEORIA,3,WEST REGION,46,ILLINOIS,40.6727,-89.5814,US
6161,MID FAR WEST,PKG,REGULAR PACKAGE CENTER,6069,JEFFERSON HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.8631,-87.642,US
6161,UNIVERSITY,PKG,REGULAR PACKAGE CENTER,6069,JEFFERSON HUB,2,CENTRAL REGION,46,ILLINOIS,41.8631,-87.642,US
6161,UNIVERSITY,PKG,REGULAR PACKAGE CENTER,6069,JEFFERSON HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.8631,-87.642,US
6161,UNIVERSITY,PKG,REGULAR PACKAGE CENTER,6069,JEFFERSON HUB,3,WEST REGION,46,ILLINOIS,41.8631,-87.642,US
6167,ST. ELMO CSX,RRY,RAIL YARD,6059,CHICAGO AREA CONSOLIDATED HUB,2,CENTRAL REGION,46,ILLINOIS,41.6929,-87.6005,US
6167,ST. ELMO CSX,RRY,RAIL YARD,6059,CHICAGO AREA CONSOLIDATED HUB,2,NORTH CENTRAL,47,METRO CHICAGO,41.6929,-87.6005,US
6167,ST. ELMO CSX,RRY,RAIL YARD,6059,CHICAGO AREA CONSOLIDATION HUB,2,CENTRAL REGION,46,ILLINOIS,41.6929,-87.6005,US
6167,ST. ELMO CSX,RRY,RAIL YARD,6059,CHICAGO AREA CONSOLIDATION HUB,3,WEST REGION,46,ILLINOIS,41.6929,-87.6005,US
6168,PEORIA,CPU,CENTRAL PICKUP,6160,PEORIA,2,CENTRAL REGION,46,ILLINOIS,40.6727,-89.5814,US
