OCC,OSLIC,OSORT,DCC,DSLIC,DSORT,TrailerType,MvmtType,MvmtCap,Volume
US,0189,N,US,0480,P,ww,M1,2000,2000
US,0189,N,US,0480,P,ww,M1,2000,2000
US,0189,N,US,0490,P,w,M1,1000,1000
US,0189,N,US,0490,P,ww,M1,2000,2000
US,0189,N,US,0490,P,ww,M1,2000,2000
US,0189,N,US,0490,P,ww,M1,2000,2000
US,0189,N,US,0500,P,w,M1,1000,1000
US,0189,N,US,0500,P,ww,M1,2000,2000
US,0189,N,US,0530,P,ww,M1,2000,2000
US,0189,N,US,0540,P,ww,M1,2000,2000
US,0189,N,US,0540,P,ww,M1,2000,2000
US,0189,N,US,0540,P,ww,M1,2000,2000
US,0189,N,US,0540,P,ww,M1,2000,2000
US,0189,N,US,0560,P,ww,M1,2000,2000
US,0189,N,US,0570,P,ww,M1,2000,2000
US,0189,N,US,0580,P,ww,M1,2000,2000
US,0189,T,US,0119,P,ww,M1,2000,2000
US,0189,T,US,0119,P,ww,M1,2000,2000
US,0189,T,US,0119,P,ww,M1,2000,2000
US,0189,T,US,0119,P,ww,M1,2000,2000
US,0189,T,US,0119,P,ww,M1,2000,1766
US,0189,T,US,0120,P,w,M1,1000,1000
US,0189,T,US,0120,P,ww,M1,2000,1019
US,0189,T,US,0130,P,ww,M1,2000,1581
US,0189,T,US,0140,P,ww,M1,2000,1102
US,0189,T,US,0169,P,ww,M1,2000,1376
US,0189,T,US,0170,P,ww,M1,2000,679
US,0189,T,US,0186,P,ww,M1,2000,1650
US,0189,T,US,0199,P,ww,M1,2000,1750
US,0189,T,US,0209,P,ww,M1,2000,1970
US,0189,T,US,0212,P,ww,M1,2000,1159
US,0189,T,US,0219,P,ww,M1,2000,1068
US,0189,T,US,0231,P,ww,M1,2000,1119
US,0189,T,US,0249,P,ww,M1,2000,1734
US,0189,T,US,0250,P,ww,M1,2000,1149
US,0189,T,US,0251,P,ww,M1,2000,1841
US,0189,T,US,0259,S,ww,M1,2000,1112
US,0189,T,US,0269,S,ww,M1,2000,1778
US,0189,T,US,0270,P,ww,M1,2000,1515
US,0189,T,US,0274,P,ww,M1,2000,1255
US,0189,T,US,0299,P,ww,M1,2000,1749
US,0189,T,US,0319,P,ww,M1,2000,1849
US,0189,T,US,0320,P,ww,M1,2000,1502
US,0189,T,US,0340,P,ww,M1,2000,1962
US,0189,T,US,0350,P,ww,M1,2000,1189
US,0189,T,US,0380,P,ww,M1,2000,1355
US,0189,T,US,0399,P,ww,M1,2000,1844
US,0189,T,US,0400,P,ww,M1,2000,1319
US,0189,T,US,0419,S,ww,M1,2000,673
US,0189,T,US,0422,P,ww,M1,2000,1819
US,0189,T,US,0432,P,ww,M1,2000,711
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0432,P,ww,M1,2000,0
US,0189,T,US,0436,L,ww,M1,2000,0
US,0189,T,US,0436,L,ww,M1,2000,0
US,0189,T,US,0449,P,ww,M1,2000,1567
US,0189,T,US,0460,P,ww,M1,2000,2000
US,0189,T,US,0460,P,ww,M1,2000,1983
US,0189,T,US,0470,P,ww,M1,2000,2000
US,0189,T,US,0470,P,ww,M1,2000,2000
US,0189,T,US,0470,P,ww,M1,2000,1059
US,0189,T,US,0471,P,ww,M1,2000,2000
US,0189,T,US,0471,P,ww,M1,2000,1252
US,0189,T,US,0480,P,ww,M1,2000,1261
US,0189,T,US,0490,P,ww,M1,2000,1748
US,0189,T,US,0500,P,ww,M1,2000,1918
US,0189,T,US,0530,P,ww,M1,2000,1253
US,0189,T,US,0540,P,ww,M1,2000,1335
US,0189,T,US,0560,P,ww,M1,2000,1720
US,0189,T,US,0570,P,ww,M1,2000,1881
US,0189,T,US,0580,P,ww,M1,2000,1298
US,0189,T,US,0609,P,ww,M1,2000,2000
US,0189,T,US,0609,P,ww,M1,2000,258
US,0189,T,US,0619,P,ww,M1,2000,1627
US,0189,T,US,0635,P,ww,M1,2000,1313
US,0189,T,US,0647,P,ww,M1,2000,1826
US,0189,T,US,0649,P,w,M1,1000,1000
US,0189,T,US,0649,P,ww,M1,2000,1479
US,0189,T,US,0652,P,w,M1,1000,1000
US,0189,T,US,0652,P,ww,M1,2000,1553
US,0189,T,US,0669,N,w,M1,1000,1000
US,0189,T,US,0669,N,ww,M1,2000,2000
US,0189,T,US,0669,N,ww,M1,2000,2000
US,0189,T,US,0669,N,ww,M1,2000,2000
US,0189,T,US,0669,N,ww,M1,2000,2000
US,0189,T,US,0669,N,ww,M1,2000,2000
US,0189,T,US,0669,N,ww,M1,2000,1443
US,0189,T,US,0669,P,ww,M1,2000,1121
US,0189,T,US,0679,P,ww,M1,2000,918
US,0189,T,US,0680,P,w,M1,1000,1000
US,0189,T,US,0680,P,ww,M1,2000,1545
US,0189,T,US,0699,P,ww,M1,2000,1339
US,0189,T,US,1009,S,ww,M1,2000,1200
US,0189,T,US,1229,N,ww,M1,2000,2000
US,0189,T,US,1229,N,ww,M1,2000,2000
US,0189,T,US,1229,N,ww,M1,2000,1893
US,0189,T,US,1429,N,ww,M1,2000,1592
US,0189,T,US,1569,T,ww,M1,2000,1919
US,0189,T,US,1719,D,ww,M1,2000,1968
US,0189,T,US,1919,T,ww,M1,2000,2000
US,0189,T,US,1919,T,ww,M1,2000,2000
US,0189,T,US,1919,T,ww,M1,2000,2000
US,0189,T,US,1919,T,ww,M1,2000,343
US,0189,T,US,2329,T,ww,M1,2000,2000
US,0189,T,US,2329,T,ww,M1,2000,715
US,0189,T,US,2769,T,ww,M1,2000,2000
US,0189,T,US,2769,T,ww,M1,2000,2000
US,0189,T,US,2769,T,ww,M1,2000,1735
US,0189,T,US,3033,D,ww,M1,2000,1831
US,0189,T,US,3228,D,ww,M1,2000,2000
US,0189,T,US,3228,D,ww,M1,2000,1101
US,0189,T,US,3799,D,w,M1,1000,1000
US,0189,T,US,3799,D,ww,M1,2000,1490
US,0189,T,US,4069,N,ww,M1,2000,2000
US,0189,T,US,4069,N,ww,M1,2000,2000
US,0189,T,US,4069,N,ww,M1,2000,172
US,0189,T,US,4329,N,ww,M1,2000,1942
US,0189,T,US,4369,N,w,M1,1000,1000
US,0189,T,US,4369,N,ww,M1,2000,2000
US,0189,T,US,4369,N,ww,M1,2000,1764
US,0189,T,US,4429,N,ww,M1,2000,1824
US,0189,T,US,4628,N,ww,M1,2000,1400
US,0189,T,US,6059,D,ww,M1,2000,2000
US,0189,T,US,6059,D,ww,M1,2000,2000
US,0189,T,US,6059,D,ww,M1,2000,2000
US,0189,T,US,6059,D,ww,M1,2000,589
US,0189,T,US,6059,S,ww,M1,2000,1338
US,0189,T,US,6069,S,ww,M1,2000,2000
US,0189,T,US,6069,S,ww,M1,2000,493
US,0189,T,US,6629,T,ww,M1,2000,2000
US,0189,T,US,6629,T,ww,M1,2000,2000
US,0189,T,US,6629,T,ww,M1,2000,436
US,0189,T,US,7599,N,ww,M1,2000,2000
US,0189,T,US,7599,N,ww,M1,2000,1574
US,0189,T,US,7709,T,ww,M1,2000,2000
US,0189,T,US,7709,T,ww,M1,2000,1776
US,0189,T,US,9029,T,ww,M1,2000,2000
US,0189,T,US,9029,T,ww,M1,2000,2000
US,0189,T,US,9029,T,ww,M1,2000,1437
US,0189,T,US,9489,D,ww,M1,2000,1982
US,0189,T,US,9929,D,ww,M1,2000,1175
US,0199,L,US,0169,N,ww,M1,2000,2000
US,0199,L,US,0169,N,ww,M1,2000,1473
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0169,N,ww,M1,2000,0
US,0199,L,US,0189,N,w,M1,1000,1000
US,0199,L,US,0189,N,ww,M1,2000,1713
US,0199,L,US,0299,N,ww,M1,2000,2000
US,0199,L,US,0299,N,ww,M1,2000,1729
US,0199,L,US,0669,N,ww,M1,2000,1919
US,0199,L,US,1909,D,ww,M1,2000,2000
US,0199,L,US,1909,D,ww,M1,2000,767
US,0199,L,US,6059,S,ww,M1,2000,2000
US,0199,L,US,6059,S,ww,M1,2000,1411
US,0209,L,US,0169,N,ww,M1,2000,2000
US,0209,L,US,0169,N,ww,M1,2000,2000
US,0209,L,US,0169,N,ww,M1,2000,1168
US,0209,L,US,0189,N,w,M1,1000,1000
US,0209,L,US,0189,N,ww,M1,2000,2000
US,0209,L,US,0189,N,ww,M1,2000,1588
US,0209,L,US,0236,L,ww,M1,2000,0
US,0209,L,US,0236,L,ww,M1,2000,0
US,0209,L,US,0236,L,ww,M1,2000,0
US,0209,L,US,0236,L,ww,M1,2000,0
US,0209,L,US,0299,N,w,M1,1000,1000
US,0209,L,US,0299,N,ww,M1,2000,2000
US,0209,L,US,0299,N,ww,M1,2000,2000
US,0209,L,US,0299,N,ww,M1,2000,2000
US,0209,L,US,0299,N,ww,M1,2000,2000
US,0209,L,US,0299,N,ww,M1,2000,1873
US,0209,L,US,0669,N,w,M1,1000,1000
US,0209,L,US,0669,N,ww,M1,2000,2000
US,0209,L,US,0669,N,ww,M1,2000,1445
US,0209,L,US,1229,N,ww,M1,2000,1095
US,0209,L,US,1909,D,ww,M1,2000,2000
US,0209,L,US,1909,D,ww,M1,2000,2000
US,0209,L,US,1909,D,ww,M1,2000,1259
US,0209,L,US,6059,S,w,M1,1000,1000
US,0209,L,US,6059,S,ww,M1,2000,2000
US,0209,L,US,6059,S,ww,M1,2000,2000
US,0209,L,US,6059,S,ww,M1,2000,1755
US,0212,L,US,0169,N,ww,M1,2000,2000
US,0212,L,US,0169,N,ww,M1,2000,676
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0169,N,ww,M1,2000,0
US,0212,L,US,0219,L,ww,M1,2000,1919
US,0212,L,US,0299,N,w,M1,1000,1000
US,0212,L,US,0299,N,ww,M1,2000,1211
US,0212,L,US,0669,N,ww,M1,2000,1246
US,0219,L,US,0169,N,ww,M1,2000,2000
US,0219,L,US,0169,N,ww,M1,2000,2000
US,0219,L,US,0169,N,ww,M1,2000,1068
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0169,N,ww,M1,2000,0
US,0219,L,US,0189,N,ww,M1,2000,2000
US,0219,L,US,0189,N,ww,M1,2000,1421
US,0219,L,US,0299,N,ww,M1,2000,2000
US,0219,L,US,0299,N,ww,M1,2000,1811
US,0219,L,US,0669,N,ww,M1,2000,2000
US,0219,L,US,0669,N,ww,M1,2000,1058
US,0219,L,US,1229,N,w,M1,1000,612
US,0219,L,US,1909,D,ww,M1,2000,2000
US,0219,L,US,1909,D,ww,M1,2000,2000
US,0219,L,US,1909,D,ww,M1,2000,1351
US,0231,L,US,0169,N,ww,M1,2000,1935
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0169,N,ww,M1,2000,0
US,0231,L,US,0219,L,ww,M1,2000,1718
US,0231,L,US,0299,N,ww,M1,2000,1802
US,0231,L,US,0669,N,ww,M1,2000,1199
US,0236,L,US,0209,L,w,M1,1000,1000
US,0236,L,US,0209,L,ww,M1,2000,1436
US,0236,L,US,1569,D,w,M1,1000,698
US,0236,L,US,3719,T,w,M1,1000,928
US,0236,L,US,6059,T,w,M1,1000,1000
US,0236,L,US,6059,T,ww,M1,2000,1372
US,0249,L,US,0169,N,ww,M1,2000,2000
US,0249,L,US,0169,N,ww,M1,2000,2000
US,0249,L,US,0169,N,ww,M1,2000,1185
US,0249,L,US,0169,N,ww,M1,2000,0
US,0249,L,US,0189,N,ww,M1,2000,2000
US,0249,L,US,0189,N,ww,M1,2000,2000
US,0249,L,US,0189,N,ww,M1,2000,592
US,0249,L,US,024JJ,L,w,M1,1000,0
US,0249,L,US,0299,N,ww,M1,2000,2000
US,0249,L,US,0299,N,ww,M1,2000,2000
US,0249,L,US,0299,N,ww,M1,2000,2000
US,0249,L,US,0299,N,ww,M1,2000,2000
US,0249,L,US,0299,N,ww,M1,2000,1342
US,0249,L,US,0669,N,w,M1,1000,1000
US,0249,L,US,0669,N,ww,M1,2000,2000
US,0249,L,US,0669,N,ww,M1,2000,1675
US,0249,L,US,1909,D,ww,M1,2000,2000
US,0249,L,US,1909,D,ww,M1,2000,2000
US,0249,L,US,1909,D,ww,M1,2000,1674
US,0249,L,US,6059,S,ww,M1,2000,2000
US,0249,L,US,6059,S,ww,M1,2000,2000
US,0249,L,US,6059,S,ww,M1,2000,2000
US,0249,L,US,6059,S,ww,M1,2000,798
US,024JJ,L,US,0249,L,w,M1,1000,15
US,0250,L,US,0259,L,ww,M1,2000,1567
US,0250,L,US,0259,L,w,M1,1000,0
US,0250,L,US,0259,L,ww,M1,2000,0
US,0251,L,US,0269,L,ww,M1,2000,1204
US,0251,L,US,0269,L,ww,M1,2000,0
US,0259,L,US,0169,N,ww,M1,2000,2000
US,0259,L,US,0169,N,ww,M1,2000,2000
US,0259,L,US,0169,N,ww,M1,2000,2000
US,0259,L,US,0169,N,ww,M1,2000,2000
US,0259,L,US,0169,N,ww,M1,2000,2000
US,0259,L,US,0169,N,ww,M1,2000,1852
US,0259,L,US,0169,N,ww,M1,2000,0
US,0259,L,US,0189,N,ww,M1,2000,2000
US,0259,L,US,0189,N,ww,M1,2000,147
US,0269,L,US,0169,N,ww,M1,2000,2000
US,0269,L,US,0169,N,ww,M1,2000,2000
US,0269,L,US,0169,N,ww,M1,2000,1981
US,0269,L,US,0169,N,ww,M1,2000,0
US,0269,L,US,0169,N,ww,M1,2000,0
US,0269,L,US,0189,N,ww,M1,2000,1254
US,0269,S,US,0299,D,w,M1,1000,0
US,0269,S,US,0299,D,ww,M1,2000,0
US,0269,S,US,0299,D,ww,M1,2000,0
US,0269,S,US,0299,D,ww,M1,2000,0
US,0269,S,US,0299,D,ww,M1,2000,0
US,0270,L,US,0169,N,ww,M1,2000,2000
US,0270,L,US,0169,N,ww,M1,2000,473
US,0270,L,US,0189,N,ww,M1,2000,439
US,0270,L,US,0299,N,ww,M1,2000,2000
US,0270,L,US,0299,N,ww,M1,2000,1298
US,0270,L,US,0299,N,ww,M1,2000,0
US,0270,L,US,0299,N,ww,M1,2000,0
US,0270,L,US,0299,N,ww,M1,2000,0
US,0270,L,US,0299,N,ww,M1,2000,0
US,0270,L,US,0669,N,ww,M1,2000,1732
US,0274,L,US,0169,N,ww,M1,2000,2000
US,0274,L,US,0169,N,ww,M1,2000,1327
US,0274,L,US,0189,N,ww,M1,2000,1146
US,0274,L,US,0299,N,ww,M1,2000,2000
US,0274,L,US,0299,N,ww,M1,2000,1975
US,0274,L,US,0299,N,w,M1,1000,0
US,0274,L,US,0299,N,ww,M1,2000,0
US,0274,L,US,0299,N,ww,M1,2000,0
US,0274,L,US,0669,N,w,M1,1000,1000
US,0274,L,US,0669,N,ww,M1,2000,1159
US,027AM,L,US,0189,N,ww,M1,2000,2000
US,027AM,L,US,0189,N,ww,M1,2000,1056
US,027AM,L,US,0299,T,ww,M1,2000,2000
US,027AM,L,US,0299,T,ww,M1,2000,2000
US,027AM,L,US,0299,T,ww,M1,2000,1494
US,027AM,L,US,0619,N,w,M1,1000,305
US,027AM,L,US,0619,N,w,M1,1000,0
US,027AM,L,US,0669,N,w,M1,1000,1000
US,027AM,L,US,0669,N,ww,M1,2000,1306
US,027AM,L,US,1909,D,w,M1,1000,861
US,027AM,L,US,4329,D,ww,M1,2000,1164
US,0299,N,US,0209,P,ww,M1,2000,2000
US,0299,N,US,0249,P,ww,M1,2000,2000
US,0299,N,US,0249,P,ww,M1,2000,2000
US,0299,N,US,0249,P,ww,M1,2000,2000
US,0299,N,US,0259,S,ww,M1,2000,2000
US,0299,N,US,0269,S,w,M1,1000,1000
US,0299,N,US,0269,S,ww,M1,2000,2000
US,0299,N,US,0270,P,w,M1,1000,1000
US,0299,N,US,0270,P,ww,M1,2000,2000
US,0299,N,US,0274,P,w,M1,1000,1000
US,0299,N,US,1919,T,w,M1,1000,1000
US,0299,N,US,1919,T,ww,M1,2000,2000
US,0299,N,US,1919,T,ww,M1,2000,2000
US,0299,N,US,2749,T,ww,M1,2000,2000
US,0299,N,US,2749,T,ww,M1,2000,2000
US,0299,N,US,2769,T,w,M1,1000,1000
US,0299,N,US,2769,T,ww,M1,2000,2000
US,0299,N,US,2769,T,ww,M1,2000,1108
US,0299,N,US,3229,D,ww,M1,2000,2000
US,0299,N,US,3229,D,ww,M1,2000,2000
US,0299,N,US,3229,D,ww,M1,2000,2000
US,0299,N,US,3229,D,ww,M1,2000,2000
US,0299,N,US,3799,D,ww,M1,2000,2000
US,0299,N,US,4069,N,ww,M1,2000,2000
US,0299,N,US,4069,N,ww,M1,2000,2000
US,0299,N,US,4069,N,ww,M1,2000,2000
US,0299,N,US,4369,N,w,M1,1000,1000
US,0299,N,US,4369,N,ww,M1,2000,2000
US,0299,N,US,4369,N,ww,M1,2000,2000
US,0299,N,US,4369,N,ww,M1,2000,2000
US,0299,N,US,4628,N,ww,M1,2000,2000
US,0299,N,US,6049,S,ww,M1,2000,2000
US,0299,N,US,6049,S,ww,M1,2000,2000
US,0299,N,US,6049,S,ww,M1,2000,2000
US,0299,N,US,6629,T,ww,M1,2000,2000
US,0299,N,US,7599,N,ww,M1,2000,2000
US,0299,N,US,7709,D,w,M1,1000,1000
US,0299,N,US,7709,D,ww,M1,2000,2000
US,0299,N,US,9029,T,ww,M1,2000,2000
US,0299,N,US,9029,T,ww,M1,2000,2000
US,0299,N,US,9029,T,ww,M1,2000,2000
US,0299,T,US,0169,N,ww,M1,2000,2000
US,0299,T,US,0169,N,ww,M1,2000,1896
US,0299,T,US,0169,P,ww,M1,2000,1991
US,0299,T,US,0186,P,w,M1,1000,650
US,0299,T,US,0189,N,ww,M1,2000,2000
US,0299,T,US,0189,N,ww,M1,2000,1323
US,0299,T,US,0189,P,ww,M1,2000,1212
US,0299,T,US,0199,P,w,M1,1000,930
US,0299,T,US,0209,P,ww,M1,2000,1474
US,0299,T,US,0212,P,ww,M1,2000,1348
US,0299,T,US,0219,P,ww,M1,2000,1751
US,0299,T,US,0231,P,ww,M1,2000,1382
US,0299,T,US,0249,P,ww,M1,2000,1010
US,0299,T,US,0259,S,ww,M1,2000,1003
US,0299,T,US,0269,S,ww,M1,2000,1645
US,0299,T,US,0270,P,ww,M1,2000,1169
US,0299,T,US,0274,P,ww,M1,2000,1435
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,027AM,L,ww,M1,2000,0
US,0299,T,US,0395,N,ww,M1,2000,1001
US,0299,T,US,0669,N,ww,M1,2000,2000
US,0299,T,US,0669,N,ww,M1,2000,2000
US,0299,T,US,0669,N,ww,M1,2000,2000
US,0299,T,US,0669,N,ww,M1,2000,2000
US,0299,T,US,0669,N,ww,M1,2000,1211
US,0299,T,US,1009,S,ww,M1,2000,1011
US,0299,T,US,1229,T,ww,M1,2000,1648
US,0299,T,US,1329,T,ww,M1,2000,1428
US,0299,T,US,1569,T,ww,M1,2000,1991
US,0299,T,US,1719,D,ww,M1,2000,1654
US,0299,T,US,1919,T,ww,M1,2000,1444
US,0299,T,US,2329,T,ww,M1,2000,1764
US,0299,T,US,2749,T,ww,M1,2000,1573
US,0299,T,US,3033,D,ww,M1,2000,1720
US,0299,T,US,3229,D,ww,M1,2000,1329
US,0299,T,US,3799,D,ww,M1,2000,1631
US,0299,T,US,4069,N,ww,M1,2000,329
US,0299,T,US,4329,N,ww,M1,2000,1751
US,0299,T,US,4369,N,ww,M1,2000,1519
US,0299,T,US,4429,N,ww,M1,2000,1504
US,0299,T,US,4628,N,ww,M1,2000,1147
US,0299,T,US,6049,S,ww,M1,2000,1390
US,0299,T,US,6059,S,ww,M1,2000,2000
US,0299,T,US,6059,S,ww,M1,2000,2000
US,0299,T,US,6059,S,ww,M1,2000,2000
US,0299,T,US,6059,S,ww,M1,2000,2000
US,0299,T,US,6059,S,ww,M1,2000,1536
US,0299,T,US,6629,T,ww,M1,2000,1988
US,0299,T,US,7599,N,ww,M1,2000,1963
US,0299,T,US,7709,D,ww,M1,2000,2000
US,0299,T,US,9029,T,ww,M1,2000,1546
US,0299,T,US,9489,D,ww,M1,2000,1253
US,0319,L,US,0169,N,ww,M1,2000,2000
US,0319,L,US,0169,N,ww,M1,2000,2000
US,0319,L,US,0169,N,ww,M1,2000,1101
US,0319,L,US,0189,N,ww,M1,2000,2000
US,0319,L,US,0189,N,ww,M1,2000,1604
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0189,N,ww,M1,2000,0
US,0319,L,US,0299,N,ww,M1,2000,1871
US,0319,L,US,1909,D,ww,M1,2000,2000
US,0319,L,US,1909,D,ww,M1,2000,1261
US,0320,L,US,0169,N,ww,M1,2000,2000
US,0320,L,US,0169,N,ww,M1,2000,2000
US,0320,L,US,0169,N,ww,M1,2000,533
US,0320,L,US,0169,N,ww,M1,2000,0
US,0320,L,US,0169,N,ww,M1,2000,0
US,0320,L,US,0189,N,ww,M1,2000,2000
US,0320,L,US,0189,N,ww,M1,2000,273
US,0340,L,US,0169,N,ww,M1,2000,2000
US,0340,L,US,0169,N,ww,M1,2000,2000
US,0340,L,US,0169,N,ww,M1,2000,1909
US,0340,L,US,0169,N,ww,M1,2000,0
US,0340,L,US,0169,N,ww,M1,2000,0
US,0340,L,US,0530,L,w,M1,1000,1000
US,0340,L,US,0530,L,ww,M1,2000,1474
US,0350,L,US,0169,N,ww,M1,2000,2000
US,0350,L,US,0169,N,ww,M1,2000,1546
US,0350,L,US,0189,N,ww,M1,2000,1233
US,0350,L,US,0189,N,ww,M1,2000,0
US,0380,L,US,0169,N,ww,M1,2000,2000
US,0380,L,US,0169,N,ww,M1,2000,2000
US,0380,L,US,0169,N,ww,M1,2000,2000
US,0380,L,US,0169,N,ww,M1,2000,2000
US,0380,L,US,0169,N,ww,M1,2000,1984
US,0380,L,US,0169,N,ww,M1,2000,0
US,0380,L,US,0169,N,ww,M1,2000,0
US,0380,L,US,0189,N,ww,M1,2000,2000
US,0380,L,US,0189,N,ww,M1,2000,2000
US,0380,L,US,0189,N,ww,M1,2000,1696
US,0380,L,US,0189,N,w,M1,1000,0
US,0395,N,US,0399,P,w,M1,1000,946
US,0395,N,US,0419,P,ww,M1,2000,2000
US,0395,N,US,0419,P,ww,M1,2000,1110
US,0399,L,US,0169,N,ww,M1,2000,2000
US,0399,L,US,0169,N,ww,M1,2000,2000
US,0399,L,US,0169,N,ww,M1,2000,2000
US,0399,L,US,0169,N,ww,M1,2000,1764
US,0399,L,US,0189,N,ww,M1,2000,2000
US,0399,L,US,0189,N,ww,M1,2000,2000
US,0399,L,US,0189,N,ww,M1,2000,1344
US,0399,L,US,0299,N,ww,M1,2000,2000
US,0399,L,US,0299,N,ww,M1,2000,2000
US,0399,L,US,0299,N,ww,M1,2000,725
US,0399,L,US,0395,N,w,M1,1000,730
US,0399,L,US,1909,D,ww,M1,2000,2000
US,0399,L,US,1909,D,ww,M1,2000,2000
US,0399,L,US,1909,D,ww,M1,2000,2000
US,0399,L,US,1909,D,ww,M1,2000,2000
US,0399,L,US,1909,D,ww,M1,2000,1733
US,0399,L,US,6059,S,ww,M1,2000,2000
US,0399,L,US,6059,S,ww,M1,2000,2000
US,0399,L,US,6059,S,ww,M1,2000,1528
US,0399,P,US,0395,P,w,M1,1000,1000
US,0399,P,US,0395,P,ww,M1,2000,2000
US,0399,P,US,0395,P,ww,M1,2000,2000
US,0399,P,US,0395,P,ww,M1,2000,2000
US,0399,P,US,0395,P,ww,M1,2000,1278
US,0400,L,US,0169,N,ww,M1,2000,2000
US,0400,L,US,0169,N,ww,M1,2000,701
US,0400,L,US,0169,N,ww,M1,2000,0
US,0400,L,US,0169,N,ww,M1,2000,0
US,0400,L,US,0169,N,ww,M1,2000,0
US,0400,L,US,0169,N,ww,M1,2000,0
US,0400,L,US,0189,N,ww,M1,2000,1626
US,0419,L,US,0169,N,w,M1,1000,1000
US,0419,L,US,0169,N,ww,M1,2000,2000
US,0419,L,US,0169,N,ww,M1,2000,1656
US,0419,L,US,0189,N,w,M1,1000,1000
US,0419,L,US,0189,N,ww,M1,2000,2000
US,0419,L,US,0189,N,ww,M1,2000,1541
US,0419,L,US,6059,D,ww,M1,2000,2000
US,0419,L,US,6059,D,ww,M1,2000,1255
US,0419,S,US,0432,P,ww,M1,2000,0
US,0419,S,US,0432,P,ww,M1,2000,0
US,0419,S,US,0432,P,ww,M1,2000,0
US,0419,S,US,0432,P,ww,M1,2000,0
US,0419,S,US,0432,P,ww,M1,2000,0
